,region,townsize,gender,age,agecat,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,Total_Spend,log_Total_Spend
telecommute,-0.023518503868881855,-0.021601378854422246,-0.006535926920568081,0.015065007423175755,0.01272347302870294,-0.0026126121058127165,-0.0028221761956941983,-0.001659030486879604,-0.003040647663683552,0.015220762006541835,0.0071705717490159184,0.036447918058789656,-0.0022094079615722208,-0.01272919013161552,-0.007825389005667711,0.007867849210889613,-0.0008256241742574715,0.0008530421727149489,0.00521916255192643,-0.0037479379788402122,-0.009848564881854895,0.004695348275114416,-0.002446685585856796,2.1514519376040207e-05,-0.000791195869244433,-0.009982368565339895,0.0016424939309924338,-0.010566622980972357,-0.00802316170408209,-0.0029215049677317967,-0.007491568360944076,-0.01974022905122346,-0.01522192733757612,0.014403930188210227,-0.018893411394840662,-0.0016998861787892257,0.008891096410526406,-0.004142077679772758,-0.05049089744883226,-0.021040358193494806,-0.03470816345915297,-0.009157953625985288,-0.01137978369854938,-0.006505056320500811,-0.0024939335851427926,0.15778265949021428,0.14882859954701264,-0.0031077137133264945,-0.05181784771730872,-0.01255777530150416,-0.010921460577364846,-0.0006671089866916311,-0.009317597138143662,0.004049549398403135,-0.017113919095697087,-0.003970373909183595,-0.0150532633940863,1.0,0.005641721427611915,-0.006379190472688964,-0.02056688708155513,0.0010859876681040797,-0.024504499284654504,0.011514971591200532,-0.004384833793048023,-0.01853581198537852,-0.0018431620915032385,0.013097557805350152,0.0002768078242073928,-0.01131502885589203,-0.01177235126948976,-0.008687532474979272,0.04597198104083245,0.01760819191288563,0.0108419826759161,0.0061158345675068615,-0.0006689887865095346,0.014931074391779764,-0.011781113710362003,0.01695262413272385,0.014580276199724377,0.018268470728707235,0.01058854885165423,0.01633428440334309,0.015544725004452167,-0.005240988014142707,0.013299866028702388,-0.01834375949926493,-0.0068600163917573904,-0.009595106728095566,-0.009977233078344661,-0.013070613204984073,-0.02587198389347059,0.01109514956050024,0.017966438193827816,0.012931953114419921,0.01894319500227257,0.004260918958321381,0.02347118328853189,0.013479781851294524,-0.02353848748590469,0.013171993277948034,-0.02330474567759985,-0.005218544368166321,0.011339218686426636,-0.010713426577442025,0.004018245481828449,0.01569530818395352,0.026375152575174532,0.0033154212251138423,0.018117827369069847,-0.0028831550563015677,0.011800165566706424,0.0008996262942116034,-0.01411251567034472,-0.005072328483579851,-0.018057316555936065,0.003908616531351156,0.0033641368781447438,-0.0004590470258299041,-0.0013448974731056014,-0.002767926667611196,-0.006402049524807831,-0.006628196551268342,-0.018295382523286153,-0.012557775301504112,-0.008864505699995568,-0.0029797244637463573
reason,-0.006292324124091834,-0.0034798789245994175,-0.014943963573984352,-0.02031193166445671,-0.019324802358857005,0.002863102006193108,-0.0010801775855218305,0.015027574457338806,-0.006939178829584782,-0.006017294823829218,-0.008616036641515383,0.00851631669226357,0.0018277110075995762,0.0007438188775485653,-0.00027384704464787163,0.014476494512589875,0.015918564592372432,0.018807023575073918,0.0045774708746922155,0.014363270013268972,0.019274528779732677,-0.005292375550773245,-0.0005558315297749161,0.0028700668524139082,0.006353233871490432,0.014520892388707662,-0.000390673353186485,0.014129548676482822,-0.008537914456630635,-0.01752487647132282,-0.007241309375010636,-0.009342467059655543,-0.008342164116318012,0.00481620505964206,-0.01026716360315324,0.009659566163257846,-0.025224730612502695,-0.021750863296392496,-0.004235360136861656,-0.001738138713151176,-0.021509441599614838,-0.005054999550386898,-0.010506031075022062,-0.020126522391942434,-0.002692205393826527,0.006091466405823543,0.006617379344475676,0.01662948248574222,0.005872426678936237,0.0077070367315124,-0.022150318870006326,0.03448436064770802,0.003879911082898495,0.018215670390144316,0.02157233128700477,-0.005775417248651322,0.003009156711792293,0.005641721427611915,1.0,-0.04706600274091809,0.009048210609295842,0.0049304011897670546,0.0044507656285054445,0.014630620711067554,-0.020287682996144366,0.006818484586671526,0.0198080017413412,-0.0056758243204963685,-0.007545004973369022,0.0012746751187486369,0.004380132944010766,-0.006361127695222402,0.01186677114846418,-0.014975723429598463,-0.012265893036890976,-0.0039033166492634316,-0.006987668521172504,-0.004110206139761821,-0.006970524004779338,0.0021283623869171996,0.0035660217832796308,-0.00011676575748891316,0.0006588232438192712,-0.00819449229542336,-0.009337167625348872,-0.0029180005491868306,-0.011400908897957559,-0.016825007830310833,0.01538350700923325,0.015793609543171737,0.0057106593990401446,0.01885473506613213,0.014517426696663662,0.0028984509693676937,0.00671102797913347,-0.005755468362790392,0.004717837142679851,-0.010574271873427183,0.002238564186381828,-0.003152377086009486,-0.009548582674776658,-0.011522748445616874,-0.0035286719825096064,0.00013119220434807034,0.009964552413703906,-0.0032082338558911947,-0.0009940652864343345,-0.003237541304262351,-0.012663097712835442,-0.0018584822338082038,0.007172289763259842,0.007372431570821049,0.022328763116682332,0.0009584730366873394,-0.0028454011961168853,0.00027418107620596225,0.010642177695941729,-0.013482093960081308,0.001625528810962915,-0.006289971211879067,0.003125236380600581,-0.003168444375888338,0.0004556913632055862,0.03570586464774716,-0.026788672579672674,0.020196832644723897,-0.012526422672504582,-0.01618030587174
polview,0.00024139916599998524,0.0013638154254813377,0.024776442994303254,0.029140714179258766,0.03605638634859599,-0.0932716673011835,-0.08768012667924284,0.020041550354809614,0.016913721737843345,0.063017387225207,0.07719105430545309,-0.04894318441781876,0.08064596308900815,0.08853791306470006,0.08316556153555191,0.008289056843297433,0.0541099898715139,0.05421220541957944,0.056851782000499944,0.06372350818200614,-0.020686056022517364,0.04473164821916441,0.0044078609773652985,-0.009058836139061924,-0.013540004763092387,-0.006252938886952612,-0.011739702025601205,-0.01915650843491283,0.018991732769621145,-0.014639204871057184,0.011528409422549409,0.005808069651931025,0.01922148396510282,-0.012694359480190763,0.019137345611733608,0.0009011530616628734,0.03286745348012213,0.0435396432777922,-0.033632737246434244,-0.008399061675739136,-0.019103707985769207,0.06049479444419683,0.019538993147668694,-0.0023446718766448288,0.006027997177243769,0.005187498421132673,0.0023808427544614688,-0.016849249733268283,-0.003643866248310497,0.014992916548945263,0.005054133693288904,-0.0002519470628980604,0.002052406458896386,0.006743618008073555,0.029960945220312767,-0.019281223714105664,0.03267146505917732,-0.006379190472688964,-0.04706600274091809,1.0,-0.05253618705521802,-0.033034011068851246,-0.020915684587928075,0.0033604329150679806,0.040410146816042054,0.004638112531553501,0.006221547920081111,0.031894522680366584,0.04000051017968565,0.011791286688107507,-0.012342650169990095,-0.011302616070613157,-0.00921613423816792,0.03238192726288138,0.03287267918664089,0.017507126641946914,0.00452729783798684,0.02431770892572077,-0.04979898440168553,0.022258503777658763,0.02698870580268053,0.022135209566849064,0.030885455526398826,0.004709324808479462,0.015115675347601342,0.020726685177743287,0.02229395551477951,0.029867032898755825,-0.05019222133206873,-0.045410400717174774,0.004448771025989916,-0.027837635630116615,0.0355079274432113,-0.0128827239044336,0.009092318760500555,0.0233671686599589,0.02728349697213653,0.03188537123558422,-0.03873276655809634,-0.033229866863454964,0.0055173984312302336,-0.017147110437924513,0.025791324367921684,-0.023471589504049133,-0.03145096283216342,-0.031885834396354146,-0.045815127360900224,-0.0033247137496420285,0.009757686895635925,-0.004302200884069286,0.008731663676274037,-0.02312881625641731,0.0407510302128816,0.033367389236061126,0.029251629851359432,0.03863627536708319,0.02636188511463228,-0.011890121796084778,-0.032706541051705645,-0.027793657401434017,-0.03244001449287818,-0.04222750222351871,0.009427304377668812,0.0031078323392352177,-0.011371039883150134,-0.0016404279592389052,0.01692096717903007,0.014732247280064139
polparty,-0.010910510252094262,-0.01498288613058503,0.004640389680021984,-0.022450456876934095,-0.019001438708783434,0.002693667668739359,0.005266097633662497,-0.017910817344067163,0.006507217080820537,-0.022222803760669974,-0.01940045391038096,-0.005192638755993165,0.010850298931755752,0.004191055002611702,0.007106064105999602,-0.004461644791979705,0.01295800861477201,0.0032085594046793926,0.0041570529944748085,-0.006997101536443173,0.023704344837241077,-0.018725843900724307,-0.006380063278848419,-0.005978417534331847,-0.004615985049063108,0.006248940052467103,-0.010668858266895316,-0.0036013096699696622,0.03109044403971839,-0.010808229749125181,-0.01709898195923092,-0.023043827305326073,0.007651267600895572,-0.0118138709993178,-0.009078252477577332,0.0032170589608282382,-0.023430173662128215,-0.02330518100193834,0.017670590377266038,0.023170963641248196,0.02109340354852038,0.01671871931667559,0.01958017331258502,0.0044300834316188835,-0.008081726899481194,-0.013771856283952869,-0.011864658831250098,-0.028815055091963054,0.007185301670531282,0.01403343912864653,0.023764882782193103,-0.017810407603204008,0.004924452455003106,0.001502823637375128,0.008358064511282204,-0.018547968073484522,-0.018206377468463025,-0.02056688708155513,0.009048210609295842,-0.05253618705521802,1.0,0.10955213451821862,0.09490754612120242,-0.0031206281484270305,-0.008780503850133677,0.004584929765397461,-0.000996032685479536,-0.020745911542966282,-0.02544619774511005,-0.016416552119689648,0.008440208593248599,-0.0038102745760447286,-0.004212174509384969,-0.02090482625893955,-0.0243539915243382,0.02751760604945847,-0.021222148246553968,-0.01705795536835601,0.019077611837789565,-0.02207512520057438,-0.027650372224687116,-0.01887085448857304,-0.025676804271317088,0.021461987836762248,0.021607859855777338,0.006041950247123142,0.017530365439288247,-0.009181705923231222,0.00703171019066416,-0.0006606368281383976,-0.02332722192818194,-0.00175843352365127,-0.012983793297548084,0.0047551645888195635,0.0063465082460806375,0.004427213849810934,-0.004425446714017584,-0.014828557432931566,0.005942557008370777,0.002662767765026005,-0.009664117915465053,0.0019045574132280367,-0.005280875458053052,-0.001959474101545254,0.003744288993803379,-0.0005229692319096623,0.012320429166875953,-0.0034682479086356756,0.007044688252071851,-0.006184381008420767,0.01109013714949847,-0.010178875179711791,-0.0050357637102040114,0.009819667772019843,0.01325782955530654,-0.010603526288974522,-0.024421399243456193,-0.008535077826917791,0.013026608371587613,-0.012226743074824529,0.010353379229127038,-0.0031931315844606354,-0.0208232346871852,0.0038302975699667455,0.00670326322764103,-0.0008931529941087547,0.008870482501774489,0.0053002871753374805
polcontrib,0.008363464544588478,-0.01658853099584193,-0.015293529694547059,0.011028128643780534,0.016982917910678248,0.01799651497213057,0.013936729874110982,0.0015294405907942885,0.010179664905910846,0.024053712756602216,0.02013603978850373,-0.005212625622157736,0.03979971098459748,0.047337304821269875,0.04862177122077855,0.02963649456971346,0.032667048046928486,0.040315459322726586,0.03955872421973313,0.048269874314119804,0.014223640762503468,0.013840812567168752,-0.0003742859430526432,0.0016612014099592982,0.0011074240372579752,-0.008442422399811283,-0.005833542011795754,-0.014586384779311602,-0.008889777129365091,0.0006575337573900433,-0.030224962405529635,0.010163993487827401,-0.0020994482789890604,0.0023102324034170217,-0.011161138121338239,-0.007874976845470788,0.01676640322236382,0.01876825103506667,0.006839332195845687,0.01322536210867595,0.008062514844806794,0.0379413047387888,0.029448777297194122,0.0042909126427466155,-0.013986520942964703,-0.012399657317942342,-0.007939144091813663,-0.019133433536803614,0.005662244847260213,0.008818251775045026,0.020060694524911903,-0.0047330141099089324,0.01227999534153054,0.0068435158465657625,0.0012946671569545622,0.0014577801999610478,-0.03925666063801449,0.0010859876681040797,0.0049304011897670546,-0.033034011068851246,0.10955213451821862,1.0,0.052174963713793404,0.009774756154605763,0.0036328312170147785,-0.0381980170637668,-0.0014861097479387006,-0.0025660967263932966,-0.0004793374396208693,-0.03963693381278942,0.007925383617311097,-0.006524000361781067,0.009454935043944124,-0.0019871549795812083,-0.0031351107353957517,-0.0013850250414703727,-0.014062977004299594,-0.0005144883236211317,0.007756082766254292,0.0019982412560401166,-0.0035272566784841997,0.00383107837554156,-0.0018015474017114479,-0.017777556829696402,-0.0033751709609556595,0.0240942048182986,0.0034917078144859164,0.01925461239561442,0.011651950158075401,0.00796804613881106,-0.009195461265106033,0.016595395143763892,0.01784219551856102,-0.001780687607999375,0.009974183752623685,0.012174228187691745,0.012684615568763978,0.009587054749220175,0.004859943381981276,0.00463490460623625,0.004550266971719345,0.0012667226679521904,0.0023414289836191766,0.01204459421638744,-0.017542752271615232,-0.004779689426421208,-0.00645277203261091,-0.0022918343425524907,-0.01312384252098035,-0.023368838530354832,-0.004487748606689371,-0.011357960099016292,0.008220317753259576,0.009178165363456647,0.0415440781306119,0.03506437440981278,0.02643793472840354,-0.0018645972848182874,0.005552473684898551,0.012959765334077255,-0.0009038370569373668,-0.006283312726931014,0.025065112490640487,0.007374577746210788,-0.009387267223494093,-0.0035565051363293677,0.030298793421325524,0.03335704563160541
vote,-0.01115678042070826,-0.00543764675222928,-0.03628365930900318,0.006615876375088497,0.010554475153650015,0.09734458045260007,0.09564334845332834,0.018944607292306796,0.004907104956710147,0.02649448710292633,0.03596333703887822,-0.046586326572467175,0.1263274114743205,0.1346347087775467,0.13576532871678568,-0.008309787926468118,0.0975589970515786,0.07348427731196203,0.07230054582298036,0.07610654332927928,0.013630631016245216,0.045768791357176104,-0.023007348577078177,-0.008312057366294243,-0.0013209127985331242,-0.032629260099753615,0.001262816397549005,-0.00834024558924183,0.021499351611743458,0.01770422302529647,-0.0036611818813526062,-0.001865647706252336,0.0161381428167732,-0.005827942083594451,0.011053487763702977,-0.009752371727514504,0.0031581613869646314,0.022295695542265983,0.022685250288073264,0.04814975130978477,0.018160514811479855,0.1138628987933588,0.08605525106562426,-0.005513667866361193,0.011675505746430347,0.0012901129343263608,-0.002577363673243447,0.0002574425411795034,0.011479811854012797,0.0029890610764748454,3.418811292501961e-05,-0.006960544720290705,0.034783841841652736,0.00805787336378171,0.018734183331300308,0.015603455381431392,-0.0038507120456486555,-0.024504499284654504,0.0044507656285054445,-0.020915684587928075,0.09490754612120242,0.052174963713793404,1.0,0.0017641620440548569,0.0035324280112407416,-0.013981368485395412,-0.007738934185570194,0.0007485203704716894,0.007422396426798696,-0.02889243258916034,0.007975809269993254,0.002844769943272621,0.01246937218301591,0.00747994512480654,0.013816594632659647,-0.02081363726727784,-0.01581566821566767,-0.0014835936798218354,0.035172833842950495,0.006990784877516749,0.0031982952585929807,0.0026786394878167874,0.0012072410037631048,0.0209954077739277,0.023001342066478837,0.009675739287390002,0.02040811583951369,0.007846586776607831,0.04503379023787474,0.042538616640548574,-0.0017214663062803393,0.034803483799975235,-0.004891351304599255,-0.012392000913421124,0.00022902995602782494,0.01521194838122602,0.002438730571431885,0.00895647380079322,0.03503725990399232,0.04122505611940826,0.02049331043027208,0.0358072418599145,0.007399510737890141,0.04247415695020425,0.02545849396420471,0.042031275047229234,0.04862021932637775,0.024231112079655365,0.015535770154325787,0.0009981982016660552,0.003189153836148499,0.04378329355772074,0.021766855895607846,-0.004605240188743148,0.044053673994232476,0.006804104861171129,0.0336491057113039,0.021383896592089894,0.05152106271602897,0.02793988152443963,0.03708554022252844,0.05213189783771223,-0.00403587667085018,-0.009434304080993381,0.027175171074327525,0.008265426613058456,0.06374215429081191,0.05583256562236881
card,0.0026124114850132256,0.026560624992920365,0.048497567702745874,0.009268334840650622,0.009448098896220957,-0.020479176913677715,-0.015564115253608343,-0.020424065544171855,-0.025885832368563347,-0.0002917422056510866,-0.0006173747677737247,-0.014315191526364254,0.023887386745406396,0.021194857694065594,0.0154070670647211,0.006331270111862219,0.019438548232990443,0.005360705453723921,0.010885663820971902,0.01074933924114122,0.001064983366173378,0.0100161483837899,-0.017162277295682968,-0.022898110561316264,-0.020350690133183455,-0.020520397678885378,-0.017717214297980476,0.00672895991633458,0.006713243209305616,0.004552242520887111,-0.013927598891564523,0.0010136483784199176,0.008276885051640873,-0.024899253788382196,0.004438857059572835,0.010510929124133562,0.015644097201670044,0.013261493395022849,0.03296966746964846,0.032109995892841275,0.02987403684414816,0.028950880536429188,0.028642612809318117,0.02378263059661372,-0.001803383077828233,-0.001687930659634886,-0.0008061078296924447,0.007866633121193577,0.017099408976958268,-0.029698826245502675,0.007361917037856409,-0.015064877363286927,0.0107428940690467,-0.005558615996406266,0.029429221744857417,0.0005033899886420242,0.01472380697936514,0.011514971591200532,0.014630620711067554,0.0033604329150679806,-0.0031206281484270305,0.009774756154605763,0.0017641620440548569,1.0,0.005207885583527373,0.02248314472001055,0.00741455074313423,0.014790393610203508,0.0030881722601421636,-0.37943965880166614,-0.004017602939162484,-0.016155099431092106,-0.009733249661172682,0.011729713741001858,0.0022938119095498827,0.012491584396501613,-0.0026987936528843313,0.011424704273564037,-0.01287940295272552,0.019618385234879843,0.010827682987122672,0.02066227939278618,0.010383566865534656,0.015424498469522445,0.008935839378549845,-0.010040095916725897,0.011982428750796305,0.0018307731008034233,-0.004272647180458743,-0.004255481466664656,0.0014397424734667564,-0.00562248472086721,0.005543968973721112,0.03236910150284541,0.02066086977219735,-0.0011079246394643512,0.02286187600045043,0.003381308670518406,0.021747482189795164,0.017654503811851387,-0.005169283021235382,0.016066952187619273,0.008558527633075547,0.0006496084692400958,0.003301163570658928,0.005546643067646718,-0.02746346444497122,0.022668542959243462,0.02449556595136228,0.01749393015210946,0.01860770395008689,-0.010220150390226179,0.013981590835863925,0.025769701361645657,0.003881770301459737,0.002724425379882244,-0.002042122060359913,-0.012540417917037373,-0.027570145995423494,-0.005144013102686607,-0.01403244649249852,0.0024252408744675946,0.02175657805310458,0.006991907223886557,-0.010304610399247538,-0.01801614339023038,-0.2531556126938124,-0.2373352366688361
cardtype,0.012007209903027536,-0.00019557806644119466,-0.023830302737962255,-0.0036121097490971845,-0.0015521071031192246,-0.016853067354601417,-0.012327348033350817,0.01221063624087023,0.009338848852388702,0.005330384360999307,0.014381196453668144,-0.017225578003611672,-0.0026675775822220223,-0.0018975130410820505,-0.0012048171775238688,0.0034816313070982763,0.015884505034915297,0.008520138481084879,-0.013131573515825832,-0.012649383643633019,0.009840230579245705,-0.011830381035635123,-0.012995880702940592,-0.01212903148985672,-0.008052417281509329,0.0031136989347712676,-0.011886367279676941,0.007792770444798662,-0.017150842675215622,0.01055061432451226,0.005398066294785471,-0.032423389433544975,-0.014726460293414519,-0.004555993924043125,-0.016307394616014884,-0.013069626158939793,-0.008650607289047452,-0.003457794399351696,0.005588356956473688,0.002471784953053289,0.010834034049202645,-0.005905780043557745,-0.006968262016032099,-0.004766876530342546,0.004417822663402674,-0.037508106273620404,-0.0370164545481719,-0.0010782322397119627,0.02364768411223296,0.014090917276681906,0.003612511551361146,0.009027445054201883,0.025599507770702655,9.800945252226657e-05,-0.0308944052673451,-0.01872968577525419,-0.003084012038916957,-0.004384833793048023,-0.020287682996144366,0.040410146816042054,-0.008780503850133677,0.0036328312170147785,0.0035324280112407416,0.005207885583527373,1.0,-0.006595868143493071,0.030489284155967935,-0.0071036172486173286,-0.001833303547239245,-0.022573087566899283,-0.013418624735423842,-0.025722813482807208,0.000663847552565133,-0.008000788538023268,-0.004655207048680518,0.008492705025608704,-0.005508951740354649,-0.004867178214030029,-0.004878299731816118,-0.001991557551607758,0.0038145809754627307,-0.004596753450693477,-0.0014862949878107702,0.010869466580301934,0.010629409792576879,0.005379295179349779,0.011185627961355938,0.00393352441839129,0.011723448557981313,0.006852800281545923,-0.013237103839301951,0.005761669574870695,-0.008805784352212636,-0.012124784525951442,-0.017004813180080732,-0.007576773102418822,-0.012853094193703238,0.0070317120133259765,-0.00016457808543981331,-0.0021352045073946657,-0.010085141222809409,-0.006908861804405775,-0.019629143513302767,-0.008262103520860455,-0.0074345366202348065,-0.017300165741179187,-0.012955368807853213,0.00944249203410627,-0.014772016951872654,0.0013168354158272267,-0.014223744140461972,-0.0047664485969190285,-0.004018736056140685,0.010116639393853757,0.008333440590819351,-0.0057133718871395425,0.014536931868813122,0.0207347636533102,-0.01749134756596817,-0.017101102003022745,-0.011681111806092248,-0.015521456341951024,0.005000137556169778,-0.0038287810732904612,-0.0074723563771404685,0.014680273472117993,-0.012966402265961208,-7.663774679516377e-05
cardbenefit,-0.014424642681863614,0.0003221907838730332,0.025206661196465825,0.00870802198000928,0.00999704040781716,-0.015035003568287141,-0.011449792428734274,-0.03130254074340811,0.005804658408063483,-0.002302972076029327,-0.0010528081536710365,0.007429501340497206,-0.018985277018729582,-0.022544684069875587,-0.013616229378490304,0.007073691839937553,-0.01140349841454375,-0.006663499074584693,-0.003177456553691216,-0.01020505615679309,0.013404450607873325,0.0016274187716889747,-0.020578153143323015,-0.024879388565243608,-0.0230694915158602,-0.01934923680463497,0.0010457595793006626,-0.004184522242905579,0.007802305324510491,-0.00041568321036294475,-0.025186313193074926,-0.026302168106449666,0.020330698101835503,0.003708895471236213,-0.01566656400256022,0.018957958304615014,0.001417708353603758,-0.0009343199559549045,0.015223783643828686,0.039068659891103155,0.02625300002752653,-0.008516125421712003,0.009969587395591027,0.02266048910510386,0.024240688935914984,-0.011120076413549236,-0.012192192043111316,0.0067126991113973305,0.006445892080900266,0.0038496011472977897,0.0247961743310864,-0.003927799298484311,-0.002191555697522238,0.0022752577397588667,0.010299674741584434,-0.01017183373300276,0.02466479293228053,-0.01853581198537852,0.006818484586671526,0.004638112531553501,0.004584929765397461,-0.0381980170637668,-0.013981368485395412,0.02248314472001055,-0.006595868143493071,1.0,0.009585543888182155,0.003790440158196875,-0.0014791498454169577,0.019155725060642954,-0.01307395840880351,-0.01434064561227114,-0.012588981473704389,0.002170569826747427,0.002485099151279347,-0.002337828903428184,-0.022275231603831148,-0.0036223738151986516,-0.001376274123729329,-0.006403477716418814,-0.006497884894770225,-0.004999068164527065,-0.007672766947560435,-0.002793492627334204,-0.0057578342163743385,-0.004195232731782911,-0.012727377519292307,-0.012574570544129597,-0.012042927375663731,-0.014437276416614303,-0.010540581829640926,-0.016070865286869837,-0.013961014935340387,0.005055224290612074,-0.004703359272701695,-0.006795495729662654,-0.011024041919779796,-0.013003882791334064,-0.0322234918527994,-0.03286374334834321,-0.009655509956571039,-0.03354572169008745,-0.015580079980204086,-0.015459417287515272,-0.022707146190842912,-0.020880609426426347,-0.02048125297501653,0.00402212271886458,-0.005874181865784242,0.015609877424482806,-0.003534633218897875,-0.009245747167542276,-0.0027795513979367364,-0.01471333693569073,-0.02418477989701845,-0.003501175760608356,-0.010762688670853369,-0.010868794971906777,-0.0272427664935592,-0.023615600278066987,-0.02393795328877653,-0.0028898418487101163,-0.009038684530337803,0.008780958214354888,-0.006533123902870172,-0.0026405457766936844,-0.02581036006401162,-0.020091025423853645
cardfee,-0.028101091581225736,-0.007635940996660647,0.018446412543529175,0.003981323987385985,0.005603813472454058,-0.021935501939749934,-0.02051157286694761,-0.010978920445094839,0.0064224284219206295,0.012275598819266802,0.012270938538511725,-0.007293472785792974,0.004045540364584067,0.012332294069878532,0.007435232188007086,-0.007134123486263791,0.006080677955568606,0.004086070272701926,-0.003844194301212797,0.0034966515589069636,-0.002716659686454621,0.0059066394473081246,0.0023379217274264313,0.0036034628716661654,0.004950291313346862,-0.00011081860455649517,-0.012890313176462932,0.017123252453108747,-0.0008628971011563086,0.005960620325586515,0.00289239211853893,-0.003755032597718591,-0.01080253439121692,-0.014509084286730872,-0.023752815922634164,-0.022605126436291156,-0.005711841545901401,-0.004300082811834905,-0.017730020285642304,0.004136798186904613,0.001357363869854565,0.0003546789477978012,0.005877351386861808,-0.017358059298094235,-0.004873038020531538,0.01944817349819078,0.020761140935509705,-0.01984475427542438,-0.0047750637641619,-0.014064023712020028,0.012681233834365074,-0.0158836613397158,0.02788806769289891,-0.030442418801500584,0.001385394334638917,-0.01596849439042311,0.02735719242221387,-0.0018431620915032385,0.0198080017413412,0.006221547920081111,-0.000996032685479536,-0.0014861097479387006,-0.007738934185570194,0.00741455074313423,0.030489284155967935,0.009585543888182155,1.0,-0.005700873178711435,0.0032749879537805966,0.016124035100619015,0.01385991693608931,-0.007197676875995739,0.0017614611810734327,-0.004927390933420052,0.0036432205679910587,0.0028279671550157605,-0.009599400763400353,-0.005332887333196757,-0.009719381390348895,0.003524732017012119,-0.0012472550610525604,0.004345758596571749,-0.0011048817208320018,0.004754547244717793,0.0016401160614347029,-0.0012776279585602942,-0.0002652545348866014,-3.673642966362052e-05,-0.01336352408944649,-0.008811489901622106,0.009166826491017454,0.0006854874459981069,0.02471831765975206,-0.003024762897684321,0.006230308376357537,0.005893347315668343,5.411435695471187e-05,0.0018268079321012171,-0.01390985021809866,-0.0033312694329130327,0.021303036863556783,-0.005291397873985698,0.009789428958037978,-0.009684386292266617,-0.011705150846519446,0.00216671082783873,-0.0033153466242785336,0.01229147365854153,0.010647357130670939,0.01113759830831014,-0.0006350778371770713,-0.003019693510816695,-0.007365951763855792,-0.0014590404598706862,0.005679452803226763,-0.003642238449011069,0.0015742510091334397,-0.002225892382910728,-0.006906024596610769,0.009432487711088526,0.005530322763838458,-0.014216660476975618,-0.007659131617731359,0.006750689665080555,-0.015448815860518255,-0.025829705522874762,-0.00516684025310435,-0.00853915752490109
